ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,DTREE,2.6,3.6,3.8,4.8,4.1,7.0,5.75,4.35,F1
OrdinalEncoder,SVM,3.55,3.95,3.95,4.55,5.35,5.65,3.9,5.1,F1
OrdinalEncoder,RF,2.85,2.95,4.75,5.0,5.45,6.05,3.7,5.25,F1
OrdinalEncoder,LRG,2.15,2.35,4.7,4.75,5.45,5.55,5.8,5.25,F1
OrdinalEncoder,MLP,2.95,2.5,4.75,5.1,4.1,5.9,5.4,5.3,F1
OrdinalEncoder,ABC,3.85,4.3,3.95,3.85,4.25,6.05,4.25,5.5,F1
OrdinalEncoder,KNN,3.2,4.7,4.65,3.65,3.85,6.3,3.75,5.9,F1
OrdinalEncoder,SGD,4.0,3.2,4.0,3.8,4.95,5.55,3.7,6.8,F1
,avarage,3.14,3.44,4.32,4.44,4.69,6.01,4.53,5.43,F1
,std,0.63,0.84,0.43,0.58,0.68,0.48,0.95,0.7,F1
