ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BaseNEncoder,ABC,4.75,5.15,4.55,3.95,4.15,5.05,4.95,3.45,PRE
BaseNEncoder,SVM,4.65,4.3,3.9,4.5,4.25,5.75,4.8,3.85,PRE
BaseNEncoder,DTREE,3.1,3.5,3.7,5.6,4.3,6.0,5.9,3.9,PRE
BaseNEncoder,KNN,3.8,3.6,4.4,5.6,4.2,5.2,5.2,4.0,PRE
BaseNEncoder,RF,2.85,3.85,4.85,5.3,4.25,6.5,4.3,4.1,PRE
BaseNEncoder,LRG,3.15,4.45,4.25,5.05,4.0,5.95,4.9,4.25,PRE
BaseNEncoder,SGD,5.65,4.0,3.85,3.4,4.5,5.9,3.95,4.75,PRE
BaseNEncoder,MLP,4.5,4.3,3.8,2.6,5.5,5.7,4.8,4.8,PRE
,avarage,4.06,4.14,4.16,4.5,4.39,5.76,4.85,4.14,PRE
,std,0.99,0.53,0.41,1.1,0.47,0.46,0.58,0.46,PRE
