ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HashingEncoder,KNN,2.7,4.3,5.1,4.65,5.25,5.9,4.4,3.7,REC
HashingEncoder,ABC,2.1,2.35,5.9,5.6,5.75,6.45,4.1,3.75,REC
HashingEncoder,LRG,1.85,2.65,4.7,5.0,5.55,6.25,5.75,4.25,REC
HashingEncoder,MLP,2.25,2.45,4.4,5.5,4.6,6.2,5.8,4.8,REC
HashingEncoder,DTREE,2.3,3.0,4.85,5.3,4.9,5.55,5.25,4.85,REC
HashingEncoder,SVM,2.8,3.8,4.45,5.1,4.45,5.45,5.05,4.9,REC
HashingEncoder,RF,1.9,3.25,5.35,4.65,4.95,6.3,4.2,5.4,REC
HashingEncoder,SGD,3.3,3.2,3.8,4.4,5.4,5.55,4.05,6.3,REC
,avarage,2.4,3.12,4.82,5.02,5.11,5.96,4.82,4.74,REC
,std,0.5,0.67,0.64,0.43,0.46,0.4,0.73,0.86,REC
