ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
LeaveOneOutEncoder,MLP,5.5,4.5,3.8,4.8,4.3,4.7,5.1,3.3,SPE
LeaveOneOutEncoder,KNN,5.8,3.95,4.25,5.6,4.3,3.5,4.8,3.8,SPE
LeaveOneOutEncoder,LRG,6.15,5.5,4.15,4.25,3.9,3.4,4.7,3.95,SPE
LeaveOneOutEncoder,DTREE,3.0,2.7,5.9,5.85,5.6,4.5,4.15,4.3,SPE
LeaveOneOutEncoder,RF,2.85,2.35,6.1,5.4,6.3,3.9,4.7,4.4,SPE
LeaveOneOutEncoder,SGD,6.0,3.75,5.3,3.1,4.5,4.75,3.95,4.65,SPE
LeaveOneOutEncoder,ABC,2.7,2.35,6.7,5.25,5.6,4.35,3.9,5.15,SPE
LeaveOneOutEncoder,SVM,7.05,5.0,3.0,4.35,3.3,3.2,4.0,6.1,SPE
,avarage,4.88,3.76,4.9,4.82,4.72,4.04,4.41,4.46,SPE
,std,1.74,1.21,1.29,0.9,1.01,0.62,0.46,0.87,SPE
