ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HashingEncoder,ABC,2.1,2.15,5.55,5.75,5.15,6.05,4.2,5.05,PRE
HashingEncoder,KNN,3.6,3.5,4.4,5.4,4.2,5.0,4.8,5.1,PRE
HashingEncoder,MLP,2.8,2.45,3.95,5.35,4.45,6.0,5.9,5.1,PRE
HashingEncoder,SGD,4.55,3.35,3.9,3.7,5.05,5.8,4.05,5.6,PRE
HashingEncoder,RF,2.3,3.1,5.3,4.6,4.55,6.0,4.05,6.1,PRE
HashingEncoder,SVM,4.65,3.85,3.35,4.75,3.15,5.85,4.3,6.1,PRE
HashingEncoder,LRG,2.2,2.4,4.35,4.95,4.4,5.95,5.45,6.3,PRE
HashingEncoder,DTREE,2.45,2.25,4.85,5.3,4.7,5.1,5.0,6.35,PRE
,avarage,3.08,2.88,4.46,4.98,4.46,5.72,4.72,5.71,PRE
,std,1.05,0.65,0.74,0.64,0.62,0.42,0.69,0.57,PRE
