ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,MLP,5.45,4.2,4.35,3.9,4.65,4.95,4.6,3.9,IBA
SumEncoder,RF,5.15,4.45,3.9,3.3,4.9,4.9,5.2,4.2,IBA
SumEncoder,KNN,5.6,4.0,4.5,3.4,4.1,4.9,4.6,4.9,IBA
SumEncoder,SVM,7.25,5.25,2.65,3.75,3.25,4.85,4.0,5.0,IBA
SumEncoder,DTREE,4.65,4.85,3.25,3.85,4.45,4.75,4.95,5.25,IBA
SumEncoder,SGD,6.2,4.0,4.4,3.75,3.85,4.9,3.65,5.25,IBA
SumEncoder,LRG,5.4,5.5,3.45,4.4,3.35,4.5,3.7,5.7,IBA
SumEncoder,ABC,4.95,3.75,3.5,4.0,4.25,3.65,6.05,5.85,IBA
,avarage,5.58,4.5,3.75,3.79,4.1,4.68,4.59,5.01,IBA
,std,0.82,0.64,0.65,0.34,0.59,0.44,0.82,0.68,IBA
