ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,LRG,3.4,3.8,5.0,4.6,4.2,5.4,5.1,4.5,PRE
GLMMEncoder,ABC,3.35,3.8,4.95,3.95,5.5,5.65,4.15,4.65,PRE
GLMMEncoder,KNN,4.4,4.0,4.3,4.5,4.15,5.05,4.8,4.8,PRE
GLMMEncoder,SVM,5.0,4.65,3.3,4.6,4.7,5.7,3.25,4.8,PRE
GLMMEncoder,RF,3.0,3.8,4.5,3.7,5.2,5.1,5.6,5.1,PRE
GLMMEncoder,SGD,4.95,4.5,4.25,4.0,4.85,4.85,3.45,5.15,PRE
GLMMEncoder,MLP,4.3,4.4,3.4,3.7,4.2,4.7,5.4,5.9,PRE
GLMMEncoder,DTREE,3.4,3.8,4.4,4.4,4.85,4.75,4.45,5.95,PRE
,avarage,3.98,4.09,4.26,4.18,4.71,5.15,4.52,5.11,PRE
,std,0.78,0.36,0.63,0.39,0.5,0.39,0.87,0.55,PRE
