ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HashingEncoder,KNN,4.8,3.7,4.3,4.95,4.5,5.2,4.95,3.6,IBA
HashingEncoder,RF,4.1,3.2,5.3,4.9,4.45,5.0,4.55,4.5,IBA
HashingEncoder,SGD,5.1,3.7,4.65,4.45,4.85,4.9,3.85,4.5,IBA
HashingEncoder,MLP,3.9,2.85,3.55,4.55,4.65,5.9,6.0,4.6,IBA
HashingEncoder,ABC,3.1,2.25,5.05,5.05,5.35,5.75,4.6,4.85,IBA
HashingEncoder,DTREE,3.2,2.75,4.6,5.35,4.55,5.15,4.65,5.75,IBA
HashingEncoder,LRG,3.8,3.3,4.45,3.95,4.4,5.25,4.65,6.2,IBA
HashingEncoder,SVM,6.65,3.85,2.95,4.15,3.05,5.05,3.6,6.7,IBA
,avarage,4.33,3.2,4.36,4.67,4.48,5.28,4.61,5.09,IBA
,std,1.17,0.56,0.77,0.48,0.65,0.36,0.72,1.03,IBA
