ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,LRG,3.65,4.55,4.25,4.4,5.65,5.25,5.1,3.15,PRE
CatBoostEncoder,KNN,4.2,3.8,4.45,4.25,5.35,5.6,5.05,3.3,PRE
CatBoostEncoder,MLP,4.4,4.5,4.9,4.6,4.35,5.7,4.25,3.3,PRE
CatBoostEncoder,RF,3.1,3.9,4.0,4.4,5.3,5.9,4.6,4.8,PRE
CatBoostEncoder,DTREE,3.15,3.4,5.3,3.5,5.7,5.4,4.0,5.55,PRE
CatBoostEncoder,ABC,4.1,4.05,5.1,4.7,4.4,4.85,3.2,5.6,PRE
CatBoostEncoder,SVM,4.85,4.65,3.15,4.25,3.6,5.35,4.45,5.7,PRE
CatBoostEncoder,SGD,4.8,3.35,2.6,5.55,4.8,5.3,3.8,5.8,PRE
,avarage,4.03,4.02,4.22,4.46,4.89,5.42,4.31,4.65,PRE
,std,0.68,0.51,0.95,0.57,0.74,0.32,0.64,1.2,PRE
