ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OneHotEncoder,ABC,3.85,4.35,5.65,5.2,3.85,5.8,4.15,3.15,REC
OneHotEncoder,DTREE,3.2,4.85,3.55,3.7,4.35,6.85,5.75,3.75,REC
OneHotEncoder,MLP,3.85,4.35,4.5,4.05,4.1,5.95,5.25,3.95,REC
OneHotEncoder,RF,3.7,4.5,4.95,4.25,4.35,5.3,4.8,4.15,REC
OneHotEncoder,KNN,2.65,4.15,4.35,4.9,5.35,5.9,4.2,4.5,REC
OneHotEncoder,SVM,3.65,4.5,3.7,5.2,4.3,4.85,5.2,4.6,REC
OneHotEncoder,LRG,2.9,5.1,3.5,3.65,3.9,5.4,6.7,4.85,REC
OneHotEncoder,SGD,3.85,3.5,4.25,3.9,3.95,6.15,5.3,5.1,REC
,avarage,3.46,4.41,4.31,4.36,4.27,5.78,5.17,4.26,REC
,std,0.48,0.48,0.74,0.65,0.48,0.61,0.83,0.64,REC
