ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,RF,2.7,3.8,4.75,4.8,5.25,5.5,4.85,4.35,REC
TargetEncoder,KNN,3.1,4.4,5.5,4.8,4.85,5.05,3.85,4.45,REC
TargetEncoder,LRG,2.5,3.5,4.15,3.95,5.5,6.05,5.85,4.5,REC
TargetEncoder,DTREE,3.65,4.35,3.9,5.0,4.25,5.05,4.8,5.0,REC
TargetEncoder,SVM,3.65,4.55,4.2,4.0,4.9,4.7,4.75,5.25,REC
TargetEncoder,MLP,2.8,2.95,4.8,4.45,4.45,6.6,4.55,5.4,REC
TargetEncoder,SGD,3.3,2.95,5.15,2.25,5.25,5.65,6.05,5.4,REC
TargetEncoder,ABC,2.75,4.0,4.7,4.7,4.25,4.45,5.55,5.6,REC
,avarage,3.06,3.81,4.64,4.24,4.84,5.38,5.03,4.99,REC
,std,0.44,0.63,0.54,0.89,0.48,0.71,0.73,0.5,REC
