ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,SVM,6.95,5.35,3.1,5.15,4.2,4.6,3.15,3.5,SPE
OrdinalEncoder,KNN,6.1,3.8,4.05,4.55,3.25,3.7,6.05,4.5,SPE
OrdinalEncoder,ABC,5.75,4.75,3.55,3.95,3.55,4.25,5.65,4.55,SPE
OrdinalEncoder,MLP,4.45,3.15,4.6,4.55,4.1,5.1,5.25,4.8,SPE
OrdinalEncoder,RF,4.35,3.75,4.75,4.8,4.35,4.25,4.7,5.05,SPE
OrdinalEncoder,LRG,4.7,3.8,4.65,4.9,4.1,3.6,5.15,5.1,SPE
OrdinalEncoder,SGD,5.75,3.5,3.65,4.8,4.55,4.35,4.0,5.4,SPE
OrdinalEncoder,DTREE,3.6,3.35,4.25,4.9,3.3,5.6,5.5,5.5,SPE
,avarage,5.21,3.93,4.07,4.7,3.92,4.43,4.93,4.8,SPE
,std,1.11,0.74,0.6,0.36,0.49,0.67,0.95,0.64,SPE
