ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,KNN,3.9,3.8,4.25,4.15,5.25,5.6,5.05,4.0,PRE
CatBoostEncoder,MLP,4.3,4.3,4.7,4.5,4.05,5.6,4.25,4.3,PRE
CatBoostEncoder,RF,3.2,3.9,4.1,4.4,5.4,5.8,4.8,4.4,PRE
CatBoostEncoder,ABC,4.2,4.15,5.2,5.0,4.7,5.15,3.2,4.4,PRE
CatBoostEncoder,SGD,5.0,3.45,2.9,5.75,5.2,5.45,3.85,4.4,PRE
CatBoostEncoder,LRG,3.35,4.35,4.05,4.3,5.45,4.95,4.9,4.65,PRE
CatBoostEncoder,DTREE,3.25,3.6,5.5,3.6,5.8,5.2,4.25,4.8,PRE
CatBoostEncoder,SVM,5.05,4.75,3.35,4.25,3.6,5.55,4.65,4.8,PRE
,avarage,4.03,4.04,4.26,4.49,4.93,5.41,4.37,4.47,PRE
,std,0.74,0.43,0.88,0.64,0.76,0.29,0.62,0.27,PRE
