ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BaseNEncoder,KNN,5.5,4.1,4.2,5.1,4.0,4.6,5.6,2.9,GEO
BaseNEncoder,RF,4.85,3.95,4.65,5.15,3.95,5.8,3.9,3.75,GEO
BaseNEncoder,ABC,5.95,5.25,4.15,3.85,3.55,4.35,5.05,3.85,GEO
BaseNEncoder,MLP,5.8,4.05,3.8,2.95,5.05,5.3,4.65,4.4,GEO
BaseNEncoder,SGD,6.3,3.95,3.95,3.0,4.55,5.3,4.4,4.55,GEO
BaseNEncoder,DTREE,3.7,3.4,3.1,5.15,4.55,5.75,5.45,4.9,GEO
BaseNEncoder,LRG,5.0,4.8,3.5,4.5,3.45,5.2,3.95,5.6,GEO
BaseNEncoder,SVM,7.15,4.1,2.5,3.75,3.55,4.65,4.6,5.7,GEO
,avarage,5.53,4.2,3.73,4.18,4.08,5.12,4.7,4.46,GEO
,std,1.04,0.57,0.68,0.93,0.58,0.54,0.63,0.95,GEO
