ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,KNN,5.1,3.8,3.55,4.65,4.75,5.6,4.45,4.1,IBA
HelmertEncoder,SVM,6.85,4.65,3.5,4.3,4.4,4.65,3.55,4.1,IBA
HelmertEncoder,ABC,4.55,3.25,4.15,4.45,4.05,5.25,5.45,4.85,IBA
HelmertEncoder,MLP,5.4,3.5,3.9,3.55,4.05,5.35,5.35,4.9,IBA
HelmertEncoder,RF,3.9,3.2,4.5,4.15,4.9,5.2,5.0,5.15,IBA
HelmertEncoder,SGD,6.25,4.6,3.25,4.25,3.8,4.3,4.4,5.15,IBA
HelmertEncoder,DTREE,3.6,3.65,4.45,4.3,4.8,5.5,4.5,5.2,IBA
HelmertEncoder,LRG,3.8,4.0,4.4,4.1,4.0,5.1,4.5,6.1,IBA
,avarage,4.93,3.83,3.96,4.22,4.34,5.12,4.65,4.94,IBA
,std,1.19,0.56,0.49,0.32,0.43,0.44,0.61,0.65,IBA
