ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,KNN,5.4,4.1,4.05,3.55,4.85,4.5,5.55,4.0,GEO
CatBoostEncoder,LRG,5.1,4.7,3.8,3.95,4.8,4.7,4.65,4.3,GEO
CatBoostEncoder,SVM,7.35,4.45,3.45,4.05,3.9,4.65,3.75,4.4,GEO
CatBoostEncoder,ABC,4.6,3.9,4.8,4.8,4.2,5.45,3.8,4.45,GEO
CatBoostEncoder,MLP,4.8,3.75,4.65,4.45,4.6,5.15,4.0,4.6,GEO
CatBoostEncoder,SGD,5.3,3.1,3.25,5.25,4.65,5.4,4.2,4.85,GEO
CatBoostEncoder,DTREE,3.1,3.2,5.6,4.2,5.3,5.5,4.2,4.9,GEO
CatBoostEncoder,RF,4.35,3.55,3.05,4.6,4.6,5.6,5.3,4.95,GEO
,avarage,5.0,3.84,4.08,4.36,4.61,5.12,4.43,4.56,GEO
,std,1.2,0.56,0.88,0.53,0.42,0.44,0.68,0.33,GEO
