ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OneHotEncoder,RF,4.0,4.8,4.85,4.4,3.85,5.1,5.4,3.6,PRE
OneHotEncoder,ABC,4.5,4.4,5.2,4.9,3.3,5.35,4.0,4.35,PRE
OneHotEncoder,MLP,4.95,4.65,3.55,3.75,3.55,5.75,5.45,4.35,PRE
OneHotEncoder,KNN,4.6,4.3,3.4,5.3,3.9,4.9,5.2,4.4,PRE
OneHotEncoder,LRG,3.65,5.3,3.7,2.85,3.8,5.3,6.5,4.9,PRE
OneHotEncoder,SVM,4.85,4.9,3.1,5.0,4.15,4.65,4.45,4.9,PRE
OneHotEncoder,DTREE,4.1,4.5,3.4,3.45,3.45,6.25,5.4,5.45,PRE
OneHotEncoder,SGD,5.5,3.15,3.95,3.3,3.3,5.25,4.6,6.95,PRE
,avarage,4.52,4.5,3.89,4.12,3.66,5.32,5.12,4.86,PRE
,std,0.59,0.63,0.75,0.9,0.31,0.5,0.77,1.0,PRE
