ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BinaryEncoder,MLP,4.35,4.35,5.05,3.95,4.35,5.55,4.55,3.85,PRE
BinaryEncoder,RF,2.7,3.7,5.6,3.8,4.8,6.3,5.1,4.0,PRE
BinaryEncoder,SVM,4.85,4.4,4.0,4.2,3.75,5.95,4.75,4.1,PRE
BinaryEncoder,ABC,4.4,4.95,4.35,4.3,3.8,5.3,4.6,4.3,PRE
BinaryEncoder,KNN,4.0,3.7,4.7,5.2,3.8,4.8,5.2,4.6,PRE
BinaryEncoder,DTREE,2.8,3.0,4.3,5.0,5.05,6.15,4.55,5.15,PRE
BinaryEncoder,LRG,3.0,4.6,4.4,4.0,3.7,5.8,5.1,5.4,PRE
BinaryEncoder,SGD,4.85,3.25,3.0,4.25,4.4,5.5,5.0,5.75,PRE
,avarage,3.87,3.99,4.43,4.34,4.21,5.67,4.86,4.64,PRE
,std,0.9,0.69,0.76,0.5,0.52,0.49,0.27,0.71,PRE
