ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,LRG,2.3,3.05,5.15,4.35,5.05,6.45,5.8,3.85,F1
JamesSteinEncoder,KNN,3.1,4.3,4.75,4.3,5.75,5.65,4.15,4.0,F1
JamesSteinEncoder,ABC,2.8,3.3,4.6,4.8,4.7,6.15,5.6,4.05,F1
JamesSteinEncoder,SVM,3.85,4.7,4.25,4.35,5.4,4.5,4.65,4.3,F1
JamesSteinEncoder,DTREE,3.75,4.75,3.6,5.0,4.25,6.3,3.9,4.45,F1
JamesSteinEncoder,MLP,2.95,2.65,4.7,5.0,5.75,5.95,4.55,4.45,F1
JamesSteinEncoder,SGD,3.55,3.05,4.1,3.8,5.55,5.85,5.5,4.6,F1
JamesSteinEncoder,RF,3.15,3.85,4.55,4.65,4.75,5.55,4.5,5.0,F1
,avarage,3.18,3.71,4.46,4.53,5.15,5.8,4.83,4.34,F1
,std,0.52,0.81,0.47,0.41,0.55,0.61,0.71,0.37,F1
