ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,MLP,4.35,2.6,4.35,5.0,4.3,5.5,5.9,4.0,GEO
OrdinalEncoder,SGD,5.7,3.95,3.5,3.7,5.4,5.5,4.0,4.25,GEO
OrdinalEncoder,ABC,5.55,4.75,3.55,3.75,3.15,4.75,6.15,4.35,GEO
OrdinalEncoder,RF,4.05,3.55,4.45,5.1,4.95,4.75,4.7,4.45,GEO
OrdinalEncoder,SVM,6.85,4.5,2.75,4.95,4.6,5.05,2.7,4.6,GEO
OrdinalEncoder,KNN,5.2,4.0,4.05,4.55,3.65,4.8,4.65,5.1,GEO
OrdinalEncoder,LRG,4.2,3.6,4.05,4.3,4.7,4.2,5.15,5.8,GEO
OrdinalEncoder,DTREE,2.8,3.15,4.05,4.5,3.1,5.9,5.7,6.8,GEO
,avarage,4.84,3.76,3.84,4.48,4.23,5.06,4.87,4.92,GEO
,std,1.24,0.7,0.55,0.54,0.85,0.55,1.13,0.95,GEO
