ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OneHotEncoder,ABC,4.45,4.5,5.3,4.9,3.8,5.55,4.25,3.25,F1
OneHotEncoder,DTREE,3.8,4.9,3.8,3.6,3.8,6.55,5.7,3.85,F1
OneHotEncoder,MLP,4.35,4.45,4.35,3.85,4.15,5.95,4.95,3.95,F1
OneHotEncoder,KNN,3.0,4.3,4.3,4.9,5.4,5.7,4.4,4.0,F1
OneHotEncoder,LRG,3.7,5.55,3.55,3.1,3.95,5.15,6.45,4.55,F1
OneHotEncoder,RF,4.3,4.8,4.45,4.1,4.05,4.7,4.8,4.8,F1
OneHotEncoder,SVM,4.85,4.7,3.2,4.6,3.95,4.35,5.25,5.1,F1
OneHotEncoder,SGD,4.7,3.45,4.6,3.9,3.5,5.85,4.85,5.15,F1
,avarage,4.14,4.58,4.19,4.12,4.07,5.48,5.08,4.33,F1
,std,0.61,0.6,0.66,0.64,0.57,0.71,0.72,0.67,F1
