ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,KNN,5.2,4.1,3.65,5.1,5.05,4.55,4.55,3.8,GEO
JamesSteinEncoder,RF,4.65,3.95,4.25,4.15,5.45,4.65,4.7,4.2,GEO
JamesSteinEncoder,ABC,3.8,3.1,4.4,4.5,4.5,5.45,5.6,4.65,GEO
JamesSteinEncoder,LRG,4.3,4.2,5.0,3.7,4.0,4.95,5.05,4.8,GEO
JamesSteinEncoder,MLP,4.65,3.0,3.35,4.85,5.95,4.5,4.9,4.8,GEO
JamesSteinEncoder,SGD,4.7,3.4,3.8,4.2,4.55,4.6,5.8,4.95,GEO
JamesSteinEncoder,DTREE,4.15,4.55,3.9,4.4,4.45,5.8,3.5,5.25,GEO
JamesSteinEncoder,SVM,6.95,4.2,3.2,4.05,3.9,4.3,3.1,6.3,GEO
,avarage,4.8,3.81,3.94,4.37,4.73,4.85,4.65,4.84,GEO
,std,0.96,0.57,0.59,0.45,0.71,0.52,0.94,0.74,GEO
