ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,LRG,5.6,4.95,4.15,3.85,4.15,4.05,5.55,3.7,SPE
TargetEncoder,KNN,6.0,3.9,4.55,4.9,4.25,2.85,5.55,4.0,SPE
TargetEncoder,RF,5.1,4.1,4.0,4.3,4.8,4.15,5.4,4.15,SPE
TargetEncoder,MLP,5.6,4.3,4.45,4.4,4.15,4.3,4.6,4.2,SPE
TargetEncoder,SVM,7.35,4.95,4.25,4.1,3.5,3.3,4.25,4.3,SPE
TargetEncoder,SGD,6.5,4.1,4.15,4.25,3.95,4.55,4.2,4.3,SPE
TargetEncoder,DTREE,5.25,4.35,3.45,5.3,3.6,4.35,4.4,5.3,SPE
TargetEncoder,ABC,4.9,3.55,3.9,3.9,3.85,3.9,6.1,5.9,SPE
,avarage,5.79,4.28,4.11,4.38,4.03,3.93,5.01,4.48,SPE
,std,0.81,0.48,0.34,0.5,0.41,0.58,0.73,0.73,SPE
