ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
LeaveOneOutEncoder,LRG,2.6,3.45,4.65,4.1,5.05,5.55,6.1,4.5,REC
LeaveOneOutEncoder,KNN,2.6,4.3,5.6,4.4,4.7,5.6,3.9,4.9,REC
LeaveOneOutEncoder,SGD,3.45,3.15,3.65,3.85,5.8,5.25,5.3,5.55,REC
LeaveOneOutEncoder,SVM,3.65,4.55,3.5,4.3,5.15,4.8,4.4,5.65,REC
LeaveOneOutEncoder,MLP,2.9,3.55,5.1,4.6,3.7,5.05,4.7,6.4,REC
LeaveOneOutEncoder,RF,1.9,2.05,4.95,4.25,5.15,5.45,4.75,7.5,REC
LeaveOneOutEncoder,DTREE,2.25,2.6,4.15,4.8,4.25,5.8,4.55,7.6,REC
LeaveOneOutEncoder,ABC,2.0,1.75,5.3,5.05,4.65,5.45,4.05,7.75,REC
,avarage,2.67,3.18,4.61,4.42,4.81,5.37,4.72,6.23,REC
,std,0.64,1.0,0.77,0.39,0.64,0.32,0.71,1.28,REC
