ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BinaryEncoder,ABC,4.6,5.15,4.45,4.3,3.8,5.2,4.6,3.9,PRE
BinaryEncoder,RF,2.8,3.7,5.5,3.8,4.6,6.2,5.1,4.3,PRE
BinaryEncoder,MLP,4.05,4.15,4.95,4.05,4.45,5.5,4.45,4.4,PRE
BinaryEncoder,SVM,4.75,4.5,3.9,4.3,3.55,5.55,4.85,4.6,PRE
BinaryEncoder,KNN,3.9,3.8,4.6,5.3,3.8,4.7,5.1,4.8,PRE
BinaryEncoder,LRG,2.95,4.65,4.35,4.05,3.85,5.85,5.25,5.05,PRE
BinaryEncoder,DTREE,2.7,3.1,4.3,4.9,4.85,6.35,4.65,5.15,PRE
BinaryEncoder,SGD,5.0,3.3,3.05,4.35,4.5,5.4,5.1,5.3,PRE
,avarage,3.84,4.04,4.39,4.38,4.18,5.59,4.89,4.69,PRE
,std,0.92,0.7,0.72,0.49,0.48,0.54,0.29,0.48,PRE
