ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,LRG,2.35,2.9,5.0,4.2,4.7,6.15,5.65,5.05,F1
JamesSteinEncoder,RF,3.15,3.75,4.55,4.65,4.75,5.45,4.5,5.2,F1
JamesSteinEncoder,ABC,2.8,3.1,4.5,4.4,4.7,5.85,5.4,5.25,F1
JamesSteinEncoder,KNN,3.0,4.1,4.45,4.1,5.55,5.45,4.05,5.3,F1
JamesSteinEncoder,DTREE,3.75,4.65,3.3,4.8,4.25,6.1,3.7,5.45,F1
JamesSteinEncoder,MLP,2.65,2.5,4.45,4.75,5.55,5.9,4.2,6.0,F1
JamesSteinEncoder,SGD,3.4,3.0,4.0,3.6,5.25,5.6,5.05,6.1,F1
JamesSteinEncoder,SVM,3.95,4.4,3.85,3.95,5.0,4.2,4.15,6.5,F1
,avarage,3.13,3.55,4.26,4.31,4.97,5.59,4.59,5.61,F1
,std,0.55,0.78,0.52,0.42,0.46,0.62,0.7,0.52,F1
