ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,LRG,2.5,3.65,4.3,4.1,5.75,5.85,5.6,4.25,REC
CatBoostEncoder,ABC,3.7,3.9,5.4,5.5,4.5,5.25,3.4,4.35,REC
CatBoostEncoder,SVM,3.65,3.8,3.75,4.25,4.95,5.9,5.1,4.6,REC
CatBoostEncoder,KNN,2.65,4.2,4.8,4.15,5.2,5.95,4.3,4.75,REC
CatBoostEncoder,DTREE,2.95,4.0,5.5,3.5,5.5,5.8,4.0,4.75,REC
CatBoostEncoder,MLP,2.9,3.15,5.2,4.35,4.95,5.85,4.3,5.3,REC
CatBoostEncoder,RF,2.7,3.65,4.05,4.45,5.2,5.9,4.65,5.4,REC
CatBoostEncoder,SGD,3.55,3.25,4.2,4.55,4.45,5.05,5.1,5.85,REC
,avarage,3.08,3.7,4.65,4.36,5.06,5.69,4.56,4.91,REC
,std,0.48,0.36,0.67,0.56,0.45,0.34,0.7,0.56,REC
