ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,SVM,3.65,4.55,4.6,4.3,5.35,4.75,4.8,4.0,REC
JamesSteinEncoder,KNN,2.7,4.35,4.7,4.45,5.8,5.65,4.3,4.05,REC
JamesSteinEncoder,LRG,2.05,2.8,5.15,4.2,5.15,6.7,5.85,4.1,REC
JamesSteinEncoder,MLP,2.55,2.65,5.05,5.2,5.55,6.1,4.55,4.35,REC
JamesSteinEncoder,ABC,2.5,3.25,4.65,4.9,4.85,6.1,5.35,4.4,REC
JamesSteinEncoder,SGD,3.35,3.25,4.0,4.2,5.85,5.8,4.8,4.75,REC
JamesSteinEncoder,DTREE,3.55,4.95,3.15,5.1,4.25,6.05,4.15,4.8,REC
JamesSteinEncoder,RF,2.75,3.9,4.55,4.8,4.6,5.7,4.4,5.3,REC
,avarage,2.89,3.71,4.48,4.64,5.18,5.86,4.78,4.47,REC
,std,0.57,0.85,0.64,0.41,0.57,0.56,0.57,0.45,REC
