ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,KNN,5.9,4.1,3.85,5.0,4.45,3.85,5.15,3.7,SPE
JamesSteinEncoder,DTREE,4.85,4.5,4.4,4.5,4.75,5.6,3.25,4.15,SPE
JamesSteinEncoder,LRG,5.1,4.6,4.7,4.1,4.15,4.05,5.1,4.2,SPE
JamesSteinEncoder,MLP,5.15,3.8,3.6,4.5,5.75,3.1,5.9,4.2,SPE
JamesSteinEncoder,ABC,4.2,3.0,4.7,4.5,5.0,4.75,5.5,4.35,SPE
JamesSteinEncoder,RF,4.85,4.15,3.95,4.45,5.25,4.15,4.8,4.4,SPE
JamesSteinEncoder,SVM,7.25,5.3,3.55,4.45,3.4,3.6,3.85,4.6,SPE
JamesSteinEncoder,SGD,5.5,3.85,4.05,4.3,4.0,3.4,5.6,5.3,SPE
,avarage,5.35,4.16,4.1,4.48,4.59,4.06,4.89,4.36,SPE
,std,0.91,0.67,0.46,0.25,0.75,0.8,0.91,0.46,SPE
