ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,LRG,5.65,4.9,4.0,3.9,4.2,4.2,5.5,3.65,SPE
TargetEncoder,SGD,6.7,4.3,4.05,4.35,4.0,4.55,4.4,3.65,SPE
TargetEncoder,KNN,6.1,3.8,4.45,5.0,4.25,2.75,5.55,4.1,SPE
TargetEncoder,MLP,5.5,4.35,4.35,4.55,4.1,4.3,4.55,4.3,SPE
TargetEncoder,ABC,5.15,3.6,4.05,4.05,4.0,4.25,6.45,4.45,SPE
TargetEncoder,DTREE,5.25,4.55,3.55,5.2,3.8,4.35,4.6,4.7,SPE
TargetEncoder,RF,4.9,4.2,3.7,4.0,4.7,4.05,5.4,5.05,SPE
TargetEncoder,SVM,7.15,4.75,4.15,3.9,3.1,2.9,3.95,6.1,SPE
,avarage,5.8,4.31,4.04,4.37,4.02,3.92,5.05,4.5,SPE
,std,0.79,0.44,0.3,0.51,0.46,0.69,0.81,0.81,SPE
