ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,RF,3.15,3.85,4.55,4.55,4.95,5.35,4.7,4.9,PRE
JamesSteinEncoder,KNN,4.0,4.0,3.95,4.4,4.75,5.15,4.65,5.1,PRE
JamesSteinEncoder,LRG,2.6,3.2,4.8,4.1,4.35,5.35,6.3,5.3,PRE
JamesSteinEncoder,DTREE,4.15,4.35,4.0,4.4,4.65,5.8,3.3,5.35,PRE
JamesSteinEncoder,ABC,3.1,3.1,4.85,4.2,4.6,5.45,5.3,5.4,PRE
JamesSteinEncoder,SGD,4.4,3.45,4.05,4.4,4.8,4.85,4.45,5.6,PRE
JamesSteinEncoder,SVM,4.85,4.2,3.7,4.35,4.4,4.8,3.7,6.0,PRE
JamesSteinEncoder,MLP,2.85,2.65,3.95,4.65,5.8,4.6,5.0,6.5,PRE
,avarage,3.64,3.6,4.23,4.38,4.79,5.17,4.68,5.52,PRE
,std,0.82,0.6,0.44,0.18,0.45,0.4,0.93,0.51,PRE
