ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BinaryEncoder,ABC,3.35,4.25,4.95,5.15,4.75,5.7,4.1,3.75,REC
BinaryEncoder,KNN,3.05,4.35,5.5,4.65,4.05,5.65,4.75,4.0,REC
BinaryEncoder,RF,2.5,3.85,5.65,3.8,4.45,6.2,5.05,4.5,REC
BinaryEncoder,MLP,3.2,4.05,4.9,3.8,4.7,5.75,5.05,4.55,REC
BinaryEncoder,DTREE,2.4,3.65,4.45,5.2,4.35,6.35,4.8,4.8,REC
BinaryEncoder,LRG,2.5,4.15,4.35,4.7,3.9,6.15,5.45,4.8,REC
BinaryEncoder,SVM,3.2,4.15,4.55,4.3,4.2,5.6,4.35,5.65,REC
BinaryEncoder,SGD,3.35,3.2,4.4,4.3,4.2,5.45,5.45,5.65,REC
,avarage,2.94,3.96,4.84,4.49,4.32,5.86,4.88,4.71,REC
,std,0.41,0.38,0.5,0.54,0.3,0.33,0.48,0.68,REC
