ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OneHotEncoder,KNN,5.2,3.7,3.9,5.0,5.2,4.9,4.4,3.7,IBA
OneHotEncoder,MLP,5.55,4.25,4.55,3.35,3.55,5.35,4.65,4.75,IBA
OneHotEncoder,RF,5.9,5.0,4.05,4.1,3.85,4.0,4.2,4.9,IBA
OneHotEncoder,SGD,6.25,3.9,4.2,3.05,3.65,4.95,4.5,5.5,IBA
OneHotEncoder,ABC,5.3,4.5,4.4,4.0,3.2,4.75,4.3,5.55,IBA
OneHotEncoder,DTREE,4.3,4.8,3.7,3.7,3.2,5.65,5.0,5.65,IBA
OneHotEncoder,SVM,7.45,4.8,2.6,3.9,3.25,3.95,4.35,5.7,IBA
OneHotEncoder,LRG,5.45,5.5,3.6,2.65,3.7,4.3,4.9,5.9,IBA
,avarage,5.68,4.56,3.88,3.72,3.7,4.73,4.54,5.21,IBA
,std,0.91,0.59,0.61,0.72,0.65,0.61,0.29,0.73,IBA
