ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HashingEncoder,ABC,2.0,2.25,5.65,5.75,5.65,5.95,4.1,4.65,F1
HashingEncoder,KNN,2.8,4.1,5.0,4.5,4.8,5.6,4.4,4.8,F1
HashingEncoder,MLP,2.6,2.35,3.95,5.55,4.55,6.2,5.7,5.1,F1
HashingEncoder,LRG,2.1,2.4,4.75,4.55,5.0,6.25,5.45,5.5,F1
HashingEncoder,RF,2.3,3.2,5.0,4.6,4.65,6.1,4.35,5.8,F1
HashingEncoder,DTREE,2.25,2.85,4.75,5.1,4.4,5.4,5.1,6.15,F1
HashingEncoder,SGD,3.55,2.75,3.5,4.3,5.55,5.9,4.15,6.3,F1
HashingEncoder,SVM,3.45,3.45,3.85,4.55,4.25,5.45,4.6,6.4,F1
,avarage,2.63,2.92,4.56,4.86,4.86,5.86,4.73,5.59,F1
,std,0.6,0.64,0.72,0.54,0.51,0.33,0.61,0.68,F1
