ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
MEstimateEncoder,RF,3.45,3.55,5.55,4.25,5.6,4.8,5.0,3.8,PRE
MEstimateEncoder,LRG,3.0,3.4,4.85,4.7,5.05,5.15,5.85,4.0,PRE
MEstimateEncoder,KNN,4.1,3.9,4.65,4.7,4.55,4.75,5.25,4.1,PRE
MEstimateEncoder,DTREE,3.7,4.1,5.1,3.6,5.4,5.3,4.6,4.2,PRE
MEstimateEncoder,MLP,3.6,3.65,5.0,3.95,5.3,5.45,4.25,4.8,PRE
MEstimateEncoder,ABC,3.3,3.5,5.4,3.9,5.1,4.9,4.5,5.4,PRE
MEstimateEncoder,SVM,4.75,4.65,4.15,4.2,4.5,4.2,4.15,5.4,PRE
MEstimateEncoder,SGD,4.3,3.4,4.25,3.65,5.3,5.6,3.5,6.0,PRE
,avarage,3.78,3.77,4.87,4.12,5.1,5.02,4.64,4.71,PRE
,std,0.57,0.43,0.5,0.43,0.39,0.45,0.72,0.81,PRE
