ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BaseNEncoder,RF,2.95,3.85,5.05,5.45,4.35,6.6,4.3,3.45,PRE
BaseNEncoder,ABC,4.75,5.35,4.55,3.95,4.15,4.85,4.95,3.45,PRE
BaseNEncoder,KNN,3.8,3.4,4.5,5.5,4.2,5.1,5.2,4.3,PRE
BaseNEncoder,DTREE,3.1,3.3,3.4,5.6,4.35,5.8,5.65,4.8,PRE
BaseNEncoder,SGD,5.7,4.1,3.75,3.5,4.3,5.9,3.9,4.85,PRE
BaseNEncoder,SVM,4.45,4.1,3.9,4.45,4.05,5.45,4.6,5.0,PRE
BaseNEncoder,MLP,4.4,4.2,3.8,2.7,5.3,5.5,4.7,5.4,PRE
BaseNEncoder,LRG,3.05,4.35,3.95,4.85,3.8,5.75,4.8,5.45,PRE
,avarage,4.02,4.08,4.11,4.5,4.31,5.62,4.76,4.59,PRE
,std,0.98,0.64,0.54,1.05,0.44,0.53,0.54,0.79,PRE
