ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,DTREE,3.9,3.8,5.0,4.6,5.0,5.6,4.6,3.5,GEO
HelmertEncoder,ABC,4.8,3.35,4.3,4.75,4.05,5.45,5.7,3.6,GEO
HelmertEncoder,KNN,5.2,4.0,3.45,4.55,4.85,5.45,4.55,3.95,GEO
HelmertEncoder,SGD,6.5,4.75,3.15,4.55,3.9,4.3,4.4,4.45,GEO
HelmertEncoder,MLP,5.5,3.6,3.8,3.5,4.25,5.55,5.3,4.5,GEO
HelmertEncoder,RF,3.9,3.1,4.85,4.15,4.7,5.1,5.0,5.2,GEO
HelmertEncoder,LRG,3.9,4.05,4.4,4.5,4.1,5.4,4.45,5.2,GEO
HelmertEncoder,SVM,6.85,4.75,3.3,3.9,4.0,4.15,3.25,5.8,GEO
,avarage,5.07,3.92,4.03,4.31,4.36,5.12,4.66,4.52,GEO
,std,1.17,0.6,0.71,0.43,0.43,0.58,0.73,0.83,GEO
