ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,DTREE,3.3,4.3,4.1,4.7,4.75,5.35,5.25,4.25,F1
GLMMEncoder,KNN,3.3,4.8,4.7,4.5,4.55,5.65,4.1,4.4,F1
GLMMEncoder,RF,3.1,3.8,4.8,4.0,4.8,5.0,5.7,4.8,F1
GLMMEncoder,ABC,3.15,3.6,4.65,4.25,5.2,5.95,4.35,4.85,F1
GLMMEncoder,SVM,4.1,4.25,3.8,4.2,4.7,5.7,4.25,5.0,F1
GLMMEncoder,LRG,3.1,3.6,4.3,4.7,4.3,5.2,5.2,5.6,F1
GLMMEncoder,MLP,4.0,4.1,3.8,3.9,4.2,5.1,5.3,5.6,F1
GLMMEncoder,SGD,4.0,3.7,4.75,3.5,5.2,4.7,3.85,6.3,F1
,avarage,3.51,4.02,4.36,4.22,4.71,5.33,4.75,5.1,F1
,std,0.44,0.42,0.42,0.42,0.37,0.41,0.69,0.69,F1
