ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BinaryEncoder,SVM,4.85,4.5,4.0,4.4,3.65,5.65,4.75,4.2,PRE
BinaryEncoder,MLP,4.25,4.15,4.85,3.95,4.35,5.45,4.45,4.55,PRE
BinaryEncoder,KNN,4.0,3.8,4.6,5.3,3.7,4.9,5.1,4.6,PRE
BinaryEncoder,ABC,4.5,4.95,4.35,4.1,3.8,5.1,4.5,4.7,PRE
BinaryEncoder,SGD,5.0,3.45,3.05,4.35,4.6,5.45,5.15,4.95,PRE
BinaryEncoder,RF,2.8,3.5,5.6,3.6,4.6,6.0,4.9,5.0,PRE
BinaryEncoder,LRG,2.95,4.65,4.25,3.95,3.75,5.75,5.25,5.45,PRE
BinaryEncoder,DTREE,2.6,3.0,4.3,4.8,4.65,6.15,4.65,5.85,PRE
,avarage,3.87,4.0,4.38,4.31,4.14,5.56,4.84,4.91,PRE
,std,0.96,0.68,0.73,0.54,0.45,0.42,0.3,0.53,PRE
