ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,SGD,4.3,3.35,4.3,4.85,4.8,4.95,5.25,4.2,F1
CatBoostEncoder,KNN,2.8,4.2,4.85,4.15,5.25,6.1,4.35,4.3,F1
CatBoostEncoder,ABC,3.8,3.85,5.2,5.5,4.5,5.45,3.2,4.5,F1
CatBoostEncoder,MLP,3.3,3.1,5.2,4.3,5.05,6.05,4.45,4.55,F1
CatBoostEncoder,RF,3.3,3.55,3.85,4.4,5.2,5.9,5.2,4.6,F1
CatBoostEncoder,LRG,2.85,3.75,4.15,4.3,5.55,5.55,5.2,4.65,F1
CatBoostEncoder,SVM,4.05,3.65,3.25,3.85,5.2,5.65,5.05,5.3,F1
CatBoostEncoder,DTREE,2.75,3.5,5.6,3.4,5.3,5.6,4.45,5.4,F1
,avarage,3.39,3.62,4.55,4.34,5.11,5.66,4.64,4.69,F1
,std,0.6,0.33,0.8,0.63,0.32,0.37,0.7,0.44,F1
