ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HashingEncoder,KNN,3.9,3.9,4.7,5.6,4.4,5.3,5.1,3.1,PRE
HashingEncoder,ABC,2.2,2.35,5.75,5.95,5.45,6.35,4.4,3.55,PRE
HashingEncoder,MLP,2.8,2.5,4.0,5.4,4.45,6.2,6.0,4.65,PRE
HashingEncoder,LRG,2.25,2.55,4.6,5.3,4.65,6.2,5.6,4.85,PRE
HashingEncoder,DTREE,2.65,2.4,5.15,5.4,4.85,5.2,5.2,5.15,PRE
HashingEncoder,SVM,4.65,3.75,3.55,4.85,3.25,5.85,4.5,5.6,PRE
HashingEncoder,RF,2.4,3.2,5.2,4.5,4.65,6.1,4.15,5.8,PRE
HashingEncoder,SGD,4.55,3.45,3.8,3.6,4.95,5.6,3.95,6.1,PRE
,avarage,3.18,3.01,4.59,5.07,4.58,5.85,4.86,4.85,PRE
,std,1.03,0.64,0.77,0.74,0.63,0.44,0.73,1.06,PRE
