ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,MLP,5.8,3.9,3.8,3.4,4.45,5.15,5.3,4.2,SPE
HelmertEncoder,SVM,7.25,5.45,3.8,4.6,3.6,3.75,3.35,4.2,SPE
HelmertEncoder,KNN,5.9,4.1,2.85,4.65,4.05,4.4,5.25,4.8,SPE
HelmertEncoder,RF,4.0,3.2,4.65,4.3,4.7,5.2,5.1,4.85,SPE
HelmertEncoder,LRG,4.4,3.95,4.4,4.65,4.3,4.5,4.8,5.0,SPE
HelmertEncoder,DTREE,3.9,3.5,4.6,4.5,4.4,5.6,4.4,5.1,SPE
HelmertEncoder,ABC,4.55,2.95,4.35,4.35,4.25,5.15,5.15,5.25,SPE
HelmertEncoder,SGD,6.35,4.4,3.3,3.55,4.15,4.65,4.1,5.5,SPE
,avarage,5.27,3.93,3.97,4.25,4.24,4.8,4.68,4.86,SPE
,std,1.23,0.78,0.65,0.5,0.32,0.59,0.69,0.47,SPE
