ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
MEstimateEncoder,RF,3.35,3.65,5.55,4.25,5.5,4.8,5.0,3.9,PRE
MEstimateEncoder,DTREE,3.7,4.0,5.1,3.6,5.6,5.4,4.7,3.9,PRE
MEstimateEncoder,KNN,4.1,3.9,4.65,4.7,4.55,4.75,5.25,4.1,PRE
MEstimateEncoder,LRG,2.85,3.35,4.9,4.65,5.0,5.0,6.0,4.25,PRE
MEstimateEncoder,MLP,3.7,3.7,5.0,4.1,5.3,5.5,4.3,4.4,PRE
MEstimateEncoder,SGD,4.45,3.55,4.45,3.9,5.45,5.9,3.8,4.5,PRE
MEstimateEncoder,SVM,4.75,4.75,4.05,4.2,4.4,4.2,4.15,5.5,PRE
MEstimateEncoder,ABC,3.4,3.5,5.3,3.9,5.0,5.0,4.3,5.6,PRE
,avarage,3.79,3.8,4.88,4.16,5.1,5.07,4.69,4.52,PRE
,std,0.62,0.44,0.48,0.38,0.44,0.52,0.71,0.67,PRE
