ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,KNN,5.2,3.8,3.75,5.0,4.75,4.85,4.65,4.0,IBA
JamesSteinEncoder,RF,4.65,3.85,4.55,4.15,5.55,4.35,4.7,4.2,IBA
JamesSteinEncoder,LRG,4.1,4.3,5.0,4.1,3.85,4.95,5.0,4.7,IBA
JamesSteinEncoder,DTREE,4.15,4.65,3.9,4.5,4.45,5.8,3.5,5.05,IBA
JamesSteinEncoder,MLP,4.45,2.8,3.35,4.85,5.95,4.5,4.9,5.2,IBA
JamesSteinEncoder,SVM,6.95,4.5,3.2,4.25,4.1,4.3,3.5,5.2,IBA
JamesSteinEncoder,SGD,4.7,3.3,3.4,4.3,4.55,4.35,5.95,5.45,IBA
JamesSteinEncoder,ABC,3.8,2.9,4.3,4.2,4.4,5.35,5.5,5.55,IBA
,avarage,4.75,3.76,3.93,4.42,4.7,4.81,4.71,4.92,IBA
,std,0.99,0.71,0.64,0.34,0.71,0.54,0.86,0.57,IBA
