ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,LRG,5.1,4.95,3.95,3.65,4.35,5.05,5.15,3.8,GEO
TargetEncoder,KNN,5.7,4.45,4.6,4.5,4.25,3.55,5.05,3.9,GEO
TargetEncoder,MLP,5.4,3.85,4.5,4.35,4.15,5.2,4.65,3.9,GEO
TargetEncoder,RF,4.7,4.3,4.2,4.25,5.2,4.2,5.2,3.95,GEO
TargetEncoder,DTREE,4.75,4.35,3.55,5.3,3.8,4.75,4.4,5.1,GEO
TargetEncoder,ABC,5.05,3.95,3.65,3.95,3.85,3.85,6.55,5.15,GEO
TargetEncoder,SGD,5.25,3.45,5.05,3.05,3.9,5.5,4.55,5.25,GEO
TargetEncoder,SVM,7.25,4.35,3.85,4.3,3.3,3.6,4.05,5.3,GEO
,avarage,5.4,4.21,4.17,4.17,4.1,4.46,4.95,4.54,GEO
,std,0.82,0.45,0.52,0.66,0.55,0.76,0.76,0.71,GEO
