ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,RF,3.15,3.75,4.75,4.55,4.75,5.45,4.5,5.1,F1
JamesSteinEncoder,DTREE,3.65,4.65,3.4,4.9,4.25,6.2,3.7,5.25,F1
JamesSteinEncoder,KNN,3.0,4.1,4.45,4.1,5.45,5.45,4.15,5.3,F1
JamesSteinEncoder,ABC,2.7,3.1,4.5,4.3,4.6,5.85,5.2,5.75,F1
JamesSteinEncoder,SGD,3.4,3.05,3.95,3.6,5.4,5.55,5.25,5.8,F1
JamesSteinEncoder,LRG,2.25,2.9,4.9,3.9,4.5,6.0,5.45,6.1,F1
JamesSteinEncoder,MLP,2.75,2.5,4.35,4.65,5.45,5.7,4.2,6.4,F1
JamesSteinEncoder,SVM,3.95,4.4,3.85,3.95,4.9,4.2,4.15,6.6,F1
,avarage,3.11,3.56,4.27,4.24,4.91,5.55,4.57,5.79,F1
,std,0.55,0.78,0.5,0.44,0.47,0.61,0.64,0.55,F1
